@relation '_Users_Vasily_Dropbox_homework_NLP_nlp-compscicenter-2014_data_classifiersData_10classes_learn-weka.filters.unsupervised.attribute.NominalToString-C1-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"-weka.filters.unsupervised.attribute.Reorder-R2-last,1-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.unsupervised.attribute.RandomProjection-N400-R42-DSparse1'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute K37 numeric
@attribute K38 numeric
@attribute K39 numeric
@attribute K40 numeric
@attribute K41 numeric
@attribute K42 numeric
@attribute K43 numeric
@attribute K44 numeric
@attribute K45 numeric
@attribute K46 numeric
@attribute K47 numeric
@attribute K48 numeric
@attribute K49 numeric
@attribute K50 numeric
@attribute K51 numeric
@attribute K52 numeric
@attribute K53 numeric
@attribute K54 numeric
@attribute K55 numeric
@attribute K56 numeric
@attribute K57 numeric
@attribute K58 numeric
@attribute K59 numeric
@attribute K60 numeric
@attribute K61 numeric
@attribute K62 numeric
@attribute K63 numeric
@attribute K64 numeric
@attribute K65 numeric
@attribute K66 numeric
@attribute K67 numeric
@attribute K68 numeric
@attribute K69 numeric
@attribute K70 numeric
@attribute K71 numeric
@attribute K72 numeric
@attribute K73 numeric
@attribute K74 numeric
@attribute K75 numeric
@attribute K76 numeric
@attribute K77 numeric
@attribute K78 numeric
@attribute K79 numeric
@attribute K80 numeric
@attribute K81 numeric
@attribute K82 numeric
@attribute K83 numeric
@attribute K84 numeric
@attribute K85 numeric
@attribute K86 numeric
@attribute K87 numeric
@attribute K88 numeric
@attribute K89 numeric
@attribute K90 numeric
@attribute K91 numeric
@attribute K92 numeric
@attribute K93 numeric
@attribute K94 numeric
@attribute K95 numeric
@attribute K96 numeric
@attribute K97 numeric
@attribute K98 numeric
@attribute K99 numeric
@attribute K100 numeric
@attribute K101 numeric
@attribute K102 numeric
@attribute K103 numeric
@attribute K104 numeric
@attribute K105 numeric
@attribute K106 numeric
@attribute K107 numeric
@attribute K108 numeric
@attribute K109 numeric
@attribute K110 numeric
@attribute K111 numeric
@attribute K112 numeric
@attribute K113 numeric
@attribute K114 numeric
@attribute K115 numeric
@attribute K116 numeric
@attribute K117 numeric
@attribute K118 numeric
@attribute K119 numeric
@attribute K120 numeric
@attribute K121 numeric
@attribute K122 numeric
@attribute K123 numeric
@attribute K124 numeric
@attribute K125 numeric
@attribute K126 numeric
@attribute K127 numeric
@attribute K128 numeric
@attribute K129 numeric
@attribute K130 numeric
@attribute K131 numeric
@attribute K132 numeric
@attribute K133 numeric
@attribute K134 numeric
@attribute K135 numeric
@attribute K136 numeric
@attribute K137 numeric
@attribute K138 numeric
@attribute K139 numeric
@attribute K140 numeric
@attribute K141 numeric
@attribute K142 numeric
@attribute K143 numeric
@attribute K144 numeric
@attribute K145 numeric
@attribute K146 numeric
@attribute K147 numeric
@attribute K148 numeric
@attribute K149 numeric
@attribute K150 numeric
@attribute K151 numeric
@attribute K152 numeric
@attribute K153 numeric
@attribute K154 numeric
@attribute K155 numeric
@attribute K156 numeric
@attribute K157 numeric
@attribute K158 numeric
@attribute K159 numeric
@attribute K160 numeric
@attribute K161 numeric
@attribute K162 numeric
@attribute K163 numeric
@attribute K164 numeric
@attribute K165 numeric
@attribute K166 numeric
@attribute K167 numeric
@attribute K168 numeric
@attribute K169 numeric
@attribute K170 numeric
@attribute K171 numeric
@attribute K172 numeric
@attribute K173 numeric
@attribute K174 numeric
@attribute K175 numeric
@attribute K176 numeric
@attribute K177 numeric
@attribute K178 numeric
@attribute K179 numeric
@attribute K180 numeric
@attribute K181 numeric
@attribute K182 numeric
@attribute K183 numeric
@attribute K184 numeric
@attribute K185 numeric
@attribute K186 numeric
@attribute K187 numeric
@attribute K188 numeric
@attribute K189 numeric
@attribute K190 numeric
@attribute K191 numeric
@attribute K192 numeric
@attribute K193 numeric
@attribute K194 numeric
@attribute K195 numeric
@attribute K196 numeric
@attribute K197 numeric
@attribute K198 numeric
@attribute K199 numeric
@attribute K200 numeric
@attribute K201 numeric
@attribute K202 numeric
@attribute K203 numeric
@attribute K204 numeric
@attribute K205 numeric
@attribute K206 numeric
@attribute K207 numeric
@attribute K208 numeric
@attribute K209 numeric
@attribute K210 numeric
@attribute K211 numeric
@attribute K212 numeric
@attribute K213 numeric
@attribute K214 numeric
@attribute K215 numeric
@attribute K216 numeric
@attribute K217 numeric
@attribute K218 numeric
@attribute K219 numeric
@attribute K220 numeric
@attribute K221 numeric
@attribute K222 numeric
@attribute K223 numeric
@attribute K224 numeric
@attribute K225 numeric
@attribute K226 numeric
@attribute K227 numeric
@attribute K228 numeric
@attribute K229 numeric
@attribute K230 numeric
@attribute K231 numeric
@attribute K232 numeric
@attribute K233 numeric
@attribute K234 numeric
@attribute K235 numeric
@attribute K236 numeric
@attribute K237 numeric
@attribute K238 numeric
@attribute K239 numeric
@attribute K240 numeric
@attribute K241 numeric
@attribute K242 numeric
@attribute K243 numeric
@attribute K244 numeric
@attribute K245 numeric
@attribute K246 numeric
@attribute K247 numeric
@attribute K248 numeric
@attribute K249 numeric
@attribute K250 numeric
@attribute K251 numeric
@attribute K252 numeric
@attribute K253 numeric
@attribute K254 numeric
@attribute K255 numeric
@attribute K256 numeric
@attribute K257 numeric
@attribute K258 numeric
@attribute K259 numeric
@attribute K260 numeric
@attribute K261 numeric
@attribute K262 numeric
@attribute K263 numeric
@attribute K264 numeric
@attribute K265 numeric
@attribute K266 numeric
@attribute K267 numeric
@attribute K268 numeric
@attribute K269 numeric
@attribute K270 numeric
@attribute K271 numeric
@attribute K272 numeric
@attribute K273 numeric
@attribute K274 numeric
@attribute K275 numeric
@attribute K276 numeric
@attribute K277 numeric
@attribute K278 numeric
@attribute K279 numeric
@attribute K280 numeric
@attribute K281 numeric
@attribute K282 numeric
@attribute K283 numeric
@attribute K284 numeric
@attribute K285 numeric
@attribute K286 numeric
@attribute K287 numeric
@attribute K288 numeric
@attribute K289 numeric
@attribute K290 numeric
@attribute K291 numeric
@attribute K292 numeric
@attribute K293 numeric
@attribute K294 numeric
@attribute K295 numeric
@attribute K296 numeric
@attribute K297 numeric
@attribute K298 numeric
@attribute K299 numeric
@attribute K300 numeric
@attribute K301 numeric
@attribute K302 numeric
@attribute K303 numeric
@attribute K304 numeric
@attribute K305 numeric
@attribute K306 numeric
@attribute K307 numeric
@attribute K308 numeric
@attribute K309 numeric
@attribute K310 numeric
@attribute K311 numeric
@attribute K312 numeric
@attribute K313 numeric
@attribute K314 numeric
@attribute K315 numeric
@attribute K316 numeric
@attribute K317 numeric
@attribute K318 numeric
@attribute K319 numeric
@attribute K320 numeric
@attribute K321 numeric
@attribute K322 numeric
@attribute K323 numeric
@attribute K324 numeric
@attribute K325 numeric
@attribute K326 numeric
@attribute K327 numeric
@attribute K328 numeric
@attribute K329 numeric
@attribute K330 numeric
@attribute K331 numeric
@attribute K332 numeric
@attribute K333 numeric
@attribute K334 numeric
@attribute K335 numeric
@attribute K336 numeric
@attribute K337 numeric
@attribute K338 numeric
@attribute K339 numeric
@attribute K340 numeric
@attribute K341 numeric
@attribute K342 numeric
@attribute K343 numeric
@attribute K344 numeric
@attribute K345 numeric
@attribute K346 numeric
@attribute K347 numeric
@attribute K348 numeric
@attribute K349 numeric
@attribute K350 numeric
@attribute K351 numeric
@attribute K352 numeric
@attribute K353 numeric
@attribute K354 numeric
@attribute K355 numeric
@attribute K356 numeric
@attribute K357 numeric
@attribute K358 numeric
@attribute K359 numeric
@attribute K360 numeric
@attribute K361 numeric
@attribute K362 numeric
@attribute K363 numeric
@attribute K364 numeric
@attribute K365 numeric
@attribute K366 numeric
@attribute K367 numeric
@attribute K368 numeric
@attribute K369 numeric
@attribute K370 numeric
@attribute K371 numeric
@attribute K372 numeric
@attribute K373 numeric
@attribute K374 numeric
@attribute K375 numeric
@attribute K376 numeric
@attribute K377 numeric
@attribute K378 numeric
@attribute K379 numeric
@attribute K380 numeric
@attribute K381 numeric
@attribute K382 numeric
@attribute K383 numeric
@attribute K384 numeric
@attribute K385 numeric
@attribute K386 numeric
@attribute K387 numeric
@attribute K388 numeric
@attribute K389 numeric
@attribute K390 numeric
@attribute K391 numeric
@attribute K392 numeric
@attribute K393 numeric
@attribute K394 numeric
@attribute K395 numeric
@attribute K396 numeric
@attribute K397 numeric
@attribute K398 numeric
@attribute K399 numeric
@attribute K400 numeric
@attribute @@class@@ {accident,auto,culture,economics,hitech,internet,politics,science,society,sport}

@data

0,0,-5.196152,12.124356,1.732051,3.464102,-5.196152,5.196152,-1.732051,8.660254,-3.464102,-3.464102,6.928203,-15.588457,10.392305,0,10.392305,5.196152,8.660254,-5.196152,1.732051,-5.196152,-6.928203,-6.928203,-1.732051,-6.928203,10.392305,-1.732051,-8.660254,3.464102,3.464102,6.928203,1.732051,-5.196152,12.124356,1.732051,6.928203,22.51666,-3.464102,-6.928203,-8.660254,-8.660254,3.464102,3.464102,-8.660254,-6.928203,3.464102,-3.464102,5.196152,6.928203,0,0,5.196152,-6.928203,0,-10.392305,3.464102,0,3.464102,1.732051,1.732051,-1.732051,-5.196152,1.732051,1.732051,1.732051,8.660254,8.660254,0,-3.464102,3.464102,1.732051,-5.196152,1.732051,5.196152,-6.928203,-10.392305,-1.732051,1.732051,-3.464102,12.124356,-10.392305,-5.196152,-6.928203,-1.732051,3.464102,-12.124356,-6.928203,-8.660254,1.732051,3.464102,10.392305,0,3.464102,6.928203,3.464102,-8.660254,0,-3.464102,-12.124356,-1.732051,-3.464102,0,1.732051,8.660254,-3.464102,10.392305,-3.464102,-3.464102,-6.928203,0,-5.196152,0,3.464102,-5.196152,0,5.196152,-8.660254,0,5.196152,-1.732051,1.732051,-3.464102,8.660254,1.732051,8.660254,-1.732051,13.856406,-10.392305,5.196152,10.392305,10.392305,0,3.464102,-1.732051,0,8.660254,-13.856406,-10.392305,0,-3.464102,6.928203,0,15.588457,3.464102,3.464102,1.732051,-3.464102,-1.732051,10.392305,-8.660254,-8.660254,-8.660254,1.732051,-1.732051,-5.196152,-8.660254,-6.928203,-8.660254,1.732051,3.464102,-12.124356,0,0,1.732051,-3.464102,0,3.464102,-5.196152,3.464102,6.928203,-3.464102,-5.196152,-1.732051,3.464102,5.196152,-3.464102,-10.392305,-1.732051,3.464102,-17.320508,0,10.392305,-3.464102,-8.660254,0,-3.464102,3.464102,1.732051,3.464102,0,-6.928203,10.392305,1.732051,6.928203,3.464102,5.196152,-1.732051,5.196152,6.928203,19.052559,-1.732051,-3.464102,0,6.928203,1.732051,-5.196152,-10.392305,5.196152,6.928203,-1.732051,0,-6.928203,3.464102,-6.928203,12.124356,1.732051,8.660254,10.392305,5.196152,8.660254,3.464102,5.196152,3.464102,-5.196152,1.732051,0,3.464102,1.732051,-10.392305,-3.464102,-5.196152,3.464102,13.856406,5.196152,-3.464102,8.660254,-3.464102,0,-12.124356,-1.732051,-3.464102,13.856406,-1.732051,-8.660254,3.464102,-10.392305,0,-3.464102,-3.464102,-15.588457,-8.660254,-3.464102,-6.928203,1.732051,5.196152,0,10.392305,3.464102,6.928203,0,3.464102,15.588457,0,-1.732051,-1.732051,-1.732051,12.124356,3.464102,-3.464102,-12.124356,3.464102,0,-3.464102,-6.928203,-3.464102,6.928203,1.732051,1.732051,0,1.732051,5.196152,3.464102,-3.464102,-1.732051,-1.732051,1.732051,-10.392305,0,5.196152,0,12.124356,-10.392305,3.464102,-8.660254,-1.732051,1.732051,3.464102,-5.196152,3.464102,10.392305,-3.464102,-1.732051,1.732051,1.732051,-5.196152,1.732051,8.660254,10.392305,5.196152,-13.856406,0,-1.732051,-1.732051,1.732051,1.732051,8.660254,10.392305,-8.660254,12.124356,-6.928203,5.196152,-6.928203,3.464102,-6.928203,5.196152,3.464102,8.660254,-10.392305,8.660254,-8.660254,-15.588457,1.732051,1.732051,-5.196152,12.124356,5.196152,-10.392305,-10.392305,-3.464102,-5.196152,-3.464102,-6.928203,6.928203,5.196152,0,13.856406,-6.928203,-1.732051,6.928203,8.660254,-8.660254,-13.856406,-1.732051,5.196152,10.392305,0,-1.732051,-3.464102,8.660254,-6.928203,6.928203,-5.196152,-3.464102,-3.464102,-13.856406,1.732051,-10.392305,-8.660254,6.928203,-5.196152,-15.588457,0,0,5.196152,5.196152,17.320508,-3.464102,-1.732051,0,0,5.196152,0,-13.856406,5.196152,-6.928203,-1.732051,3.464102,0,6.928203,-5.196152,-1.732051,5.196152,-12.124356,-5.196152,1.732051,0,-1.732051,-5.196152,12.124356,accident
1.732051,1.732051,3.464102,-8.660254,1.732051,8.660254,-6.928203,1.732051,-1.732051,5.196152,5.196152,1.732051,-5.196152,0,0,10.392305,15.588457,-1.732051,0,6.928203,8.660254,0,13.856406,-3.464102,-13.856406,-12.124356,0,-3.464102,10.392305,5.196152,1.732051,-3.464102,1.732051,1.732051,17.320508,-6.928203,1.732051,-3.464102,-6.928203,-19.052559,-6.928203,6.928203,-3.464102,-5.196152,-13.856406,-6.928203,1.732051,-17.320508,1.732051,-5.196152,-22.51666,3.464102,12.124356,-13.856406,-5.196152,-6.928203,-19.052559,-8.660254,15.588457,-1.732051,3.464102,13.856406,1.732051,1.732051,-12.124356,-12.124356,-5.196152,8.660254,-5.196152,-17.320508,1.732051,8.660254,-5.196152,-13.856406,-5.196152,-5.196152,-10.392305,15.588457,1.732051,8.660254,-13.856406,3.464102,15.588457,-3.464102,12.124356,15.588457,-8.660254,-20.78461,-1.732051,-1.732051,-3.464102,-6.928203,1.732051,19.052559,-12.124356,0,-6.928203,-3.464102,0,-12.124356,3.464102,-5.196152,6.928203,19.052559,5.196152,3.464102,12.124356,6.928203,-1.732051,-3.464102,-6.928203,-1.732051,15.588457,-5.196152,6.928203,3.464102,5.196152,-6.928203,-13.856406,-10.392305,-8.660254,1.732051,5.196152,5.196152,5.196152,1.732051,-3.464102,3.464102,-3.464102,22.51666,6.928203,3.464102,-6.928203,-5.196152,-10.392305,-3.464102,3.464102,-24.248711,-3.464102,-8.660254,-1.732051,24.248711,0,3.464102,1.732051,3.464102,-10.392305,-6.928203,1.732051,6.928203,0,-12.124356,-8.660254,15.588457,-10.392305,13.856406,-5.196152,-1.732051,-13.856406,-6.928203,3.464102,-1.732051,-3.464102,12.124356,1.732051,-5.196152,-3.464102,-12.124356,-1.732051,0,-6.928203,-19.052559,10.392305,-3.464102,10.392305,1.732051,-12.124356,-10.392305,5.196152,-6.928203,-8.660254,1.732051,5.196152,5.196152,0,0,1.732051,6.928203,3.464102,-10.392305,3.464102,12.124356,3.464102,-3.464102,15.588457,3.464102,12.124356,-12.124356,5.196152,-8.660254,6.928203,25.980762,8.660254,-1.732051,8.660254,-12.124356,1.732051,0,-5.196152,-24.248711,6.928203,3.464102,-5.196152,-1.732051,-12.124356,12.124356,-8.660254,0,10.392305,19.052559,-10.392305,-20.78461,5.196152,12.124356,-12.124356,12.124356,17.320508,-17.320508,12.124356,-10.392305,5.196152,-19.052559,-3.464102,13.856406,1.732051,-1.732051,-5.196152,-1.732051,-6.928203,-8.660254,19.052559,6.928203,6.928203,15.588457,-8.660254,-12.124356,-3.464102,10.392305,0,-1.732051,-13.856406,20.78461,-5.196152,5.196152,5.196152,-5.196152,0,-6.928203,-3.464102,10.392305,6.928203,10.392305,-1.732051,-1.732051,6.928203,-5.196152,8.660254,10.392305,-12.124356,-1.732051,5.196152,3.464102,-5.196152,0,-8.660254,6.928203,1.732051,-12.124356,0,-6.928203,5.196152,15.588457,-8.660254,8.660254,0,5.196152,1.732051,-12.124356,5.196152,-8.660254,-19.052559,15.588457,10.392305,22.51666,-10.392305,0,8.660254,-6.928203,-1.732051,3.464102,0,-5.196152,-5.196152,-1.732051,-10.392305,8.660254,19.052559,13.856406,-1.732051,10.392305,0,6.928203,17.320508,-17.320508,6.928203,-13.856406,-3.464102,-6.928203,0,-19.052559,-15.588457,-3.464102,-5.196152,-19.052559,-1.732051,-1.732051,6.928203,1.732051,6.928203,0,0,-17.320508,-5.196152,3.464102,-6.928203,13.856406,8.660254,1.732051,15.588457,3.464102,-1.732051,5.196152,3.464102,0,10.392305,6.928203,-8.660254,-5.196152,-1.732051,5.196152,-6.928203,8.660254,-1.732051,-13.856406,-1.732051,8.660254,12.124356,0,10.392305,10.392305,-12.124356,-8.660254,8.660254,5.196152,8.660254,-10.392305,-24.248711,-8.660254,10.392305,0,12.124356,1.732051,-5.196152,5.196152,10.392305,-1.732051,6.928203,-3.464102,-8.660254,13.856406,-24.248711,1.732051,-5.196152,-19.052559,15.588457,3.464102,-5.196152,-10.392305,1.732051,0,15.588457,5.196152,0,-6.928203,5.196152,3.464102,-5.196152,10.392305,0,-3.464102,accident
1.732051,-6.928203,8.660254,6.928203,8.660254,-1.732051,0,-5.196152,-5.196152,-12.124356,3.464102,17.320508,3.464102,-15.588457,-3.464102,12.124356,1.732051,-6.928203,6.928203,-10.392305,-6.928203,3.464102,-10.392305,-15.588457,12.124356,-13.856406,6.928203,-19.052559,3.464102,3.464102,0,0,5.196152,6.928203,-12.124356,-12.124356,-1.732051,15.588457,-5.196152,3.464102,5.196152,-12.124356,1.732051,17.320508,-10.392305,1.732051,12.124356,12.124356,15.588457,-6.928203,-22.51666,5.196152,12.124356,-24.248711,-1.732051,-19.052559,6.928203,-10.392305,-3.464102,-1.732051,15.588457,13.856406,-5.196152,-1.732051,5.196152,-17.320508,-3.464102,13.856406,1.732051,15.588457,0,12.124356,-3.464102,-13.856406,-3.464102,-24.248711,0,-6.928203,-8.660254,1.732051,3.464102,0,5.196152,-5.196152,5.196152,22.51666,-3.464102,-3.464102,-3.464102,5.196152,-5.196152,10.392305,-8.660254,-6.928203,-6.928203,10.392305,-6.928203,1.732051,-6.928203,-15.588457,12.124356,-3.464102,-8.660254,6.928203,-8.660254,-1.732051,3.464102,-15.588457,0,-3.464102,0,5.196152,3.464102,-6.928203,-6.928203,1.732051,1.732051,-13.856406,-19.052559,-12.124356,3.464102,10.392305,12.124356,19.052559,-13.856406,-1.732051,-10.392305,17.320508,-3.464102,3.464102,17.320508,-1.732051,-17.320508,3.464102,0,22.51666,-6.928203,-12.124356,-17.320508,5.196152,-10.392305,22.51666,-5.196152,8.660254,12.124356,6.928203,1.732051,-13.856406,12.124356,-6.928203,6.928203,-12.124356,0,3.464102,-3.464102,6.928203,15.588457,1.732051,-15.588457,-1.732051,-6.928203,1.732051,-1.732051,8.660254,6.928203,-10.392305,-8.660254,-10.392305,5.196152,-13.856406,15.588457,-3.464102,-13.856406,-10.392305,15.588457,5.196152,-8.660254,-10.392305,1.732051,-13.856406,-1.732051,5.196152,1.732051,1.732051,5.196152,-1.732051,1.732051,5.196152,13.856406,-5.196152,3.464102,-17.320508,0,15.588457,13.856406,12.124356,17.320508,-5.196152,-19.052559,6.928203,6.928203,17.320508,6.928203,-5.196152,1.732051,-5.196152,-25.980762,-1.732051,22.51666,-6.928203,-13.856406,-3.464102,-41.569219,-12.124356,-12.124356,22.51666,-6.928203,6.928203,-13.856406,10.392305,-5.196152,5.196152,-10.392305,-5.196152,-12.124356,10.392305,0,3.464102,1.732051,-6.928203,5.196152,-6.928203,-15.588457,-6.928203,-1.732051,12.124356,-1.732051,-5.196152,-17.320508,1.732051,-3.464102,10.392305,0,8.660254,-3.464102,1.732051,-17.320508,1.732051,5.196152,-8.660254,-24.248711,-19.052559,-1.732051,1.732051,-17.320508,10.392305,-1.732051,0,20.78461,-1.732051,3.464102,1.732051,3.464102,-15.588457,-13.856406,3.464102,1.732051,-10.392305,25.980762,-3.464102,-3.464102,19.052559,6.928203,-8.660254,-1.732051,20.78461,1.732051,6.928203,-12.124356,5.196152,-6.928203,17.320508,-12.124356,5.196152,-17.320508,-1.732051,0,6.928203,1.732051,6.928203,-19.052559,15.588457,-1.732051,-5.196152,-8.660254,6.928203,-3.464102,3.464102,5.196152,1.732051,8.660254,-1.732051,3.464102,-1.732051,-27.712813,0,-1.732051,12.124356,5.196152,13.856406,10.392305,3.464102,8.660254,8.660254,12.124356,8.660254,-6.928203,-6.928203,-8.660254,15.588457,-31.176915,12.124356,-17.320508,5.196152,-12.124356,8.660254,-8.660254,13.856406,0,1.732051,1.732051,-15.588457,-25.980762,-19.052559,-10.392305,27.712813,1.732051,5.196152,-6.928203,10.392305,10.392305,-15.588457,-10.392305,-22.51666,0,12.124356,19.052559,5.196152,-1.732051,-5.196152,-8.660254,8.660254,-20.78461,12.124356,12.124356,-1.732051,17.320508,-5.196152,-1.732051,0,0,15.588457,-6.928203,8.660254,17.320508,-8.660254,-13.856406,-3.464102,-3.464102,-1.732051,-13.856406,-5.196152,-13.856406,10.392305,5.196152,12.124356,20.78461,-10.392305,-5.196152,-15.588457,-17.320508,1.732051,-1.732051,3.464102,1.732051,-17.320508,1.732051,-10.392305,-1.732051,12.124356,3.464102,12.124356,-8.660254,-3.464102,0,0,8.660254,6.928203,1.732051,-8.660254,accident
-10.392305,0,1.732051,0,5.196152,0,5.196152,-3.464102,-10.392305,3.464102,1.732051,-5.196152,-3.464102,-5.196152,0,6.928203,5.196152,3.464102,17.320508,1.732051,3.464102,-5.196152,-5.196152,-6.928203,5.196152,-5.196152,-3.464102,5.196152,-10.392305,-8.660254,-3.464102,-6.928203,-1.732051,5.196152,-1.732051,5.196152,6.928203,3.464102,5.196152,3.464102,-6.928203,-3.464102,-1.732051,5.196152,0,0,-10.392305,3.464102,3.464102,-3.464102,-1.732051,6.928203,12.124356,1.732051,8.660254,-8.660254,3.464102,-6.928203,1.732051,-5.196152,6.928203,-5.196152,5.196152,5.196152,-1.732051,-6.928203,-5.196152,-8.660254,3.464102,1.732051,6.928203,0,-5.196152,-5.196152,-6.928203,-6.928203,-1.732051,3.464102,3.464102,-1.732051,5.196152,3.464102,3.464102,-1.732051,5.196152,5.196152,-15.588457,-3.464102,-3.464102,0,3.464102,5.196152,-5.196152,-6.928203,-5.196152,-12.124356,-6.928203,-3.464102,5.196152,-3.464102,8.660254,5.196152,-1.732051,5.196152,3.464102,10.392305,-3.464102,-1.732051,5.196152,-1.732051,1.732051,-5.196152,12.124356,3.464102,-1.732051,5.196152,12.124356,3.464102,6.928203,1.732051,-1.732051,1.732051,5.196152,-3.464102,5.196152,1.732051,-6.928203,1.732051,-6.928203,6.928203,6.928203,-10.392305,-1.732051,6.928203,10.392305,-12.124356,1.732051,-6.928203,5.196152,1.732051,-3.464102,3.464102,-1.732051,0,12.124356,8.660254,-13.856406,-12.124356,13.856406,5.196152,-5.196152,0,-3.464102,-10.392305,-3.464102,-5.196152,0,3.464102,1.732051,-1.732051,5.196152,3.464102,-6.928203,1.732051,3.464102,6.928203,-1.732051,-8.660254,-13.856406,1.732051,3.464102,8.660254,12.124356,-5.196152,1.732051,8.660254,3.464102,-1.732051,3.464102,-6.928203,1.732051,1.732051,-3.464102,-3.464102,10.392305,-6.928203,-5.196152,-3.464102,1.732051,-8.660254,10.392305,3.464102,8.660254,1.732051,-1.732051,-3.464102,8.660254,5.196152,6.928203,3.464102,1.732051,0,0,-6.928203,5.196152,-19.052559,1.732051,-13.856406,0,3.464102,0,-5.196152,-8.660254,5.196152,-8.660254,5.196152,1.732051,5.196152,-3.464102,5.196152,-5.196152,-3.464102,-3.464102,3.464102,-5.196152,-3.464102,1.732051,-3.464102,1.732051,-10.392305,6.928203,3.464102,0,5.196152,8.660254,3.464102,-6.928203,-5.196152,0,-3.464102,-1.732051,0,-12.124356,0,-5.196152,8.660254,-3.464102,-3.464102,-8.660254,-19.052559,-12.124356,-3.464102,-3.464102,0,10.392305,-1.732051,0,1.732051,-6.928203,-1.732051,-5.196152,10.392305,1.732051,3.464102,-3.464102,1.732051,-1.732051,-3.464102,8.660254,-8.660254,6.928203,10.392305,6.928203,3.464102,8.660254,5.196152,6.928203,0,12.124356,6.928203,-3.464102,3.464102,0,-8.660254,0,-1.732051,-6.928203,0,5.196152,-1.732051,-8.660254,5.196152,0,0,0,5.196152,3.464102,5.196152,-10.392305,-1.732051,1.732051,-6.928203,-6.928203,5.196152,-3.464102,1.732051,3.464102,-1.732051,-5.196152,1.732051,5.196152,5.196152,-5.196152,0,-12.124356,-6.928203,1.732051,-6.928203,-3.464102,-1.732051,1.732051,1.732051,-6.928203,0,1.732051,-1.732051,6.928203,8.660254,-1.732051,5.196152,-6.928203,-3.464102,3.464102,-5.196152,1.732051,12.124356,-1.732051,-6.928203,-13.856406,-1.732051,1.732051,-5.196152,-5.196152,-6.928203,0,6.928203,3.464102,3.464102,-3.464102,-6.928203,3.464102,5.196152,-3.464102,0,3.464102,-3.464102,-12.124356,12.124356,-1.732051,-5.196152,-6.928203,-3.464102,-5.196152,17.320508,-6.928203,-1.732051,10.392305,-8.660254,8.660254,-6.928203,-1.732051,6.928203,-8.660254,-5.196152,5.196152,-3.464102,-3.464102,0,1.732051,-10.392305,-17.320508,-1.732051,5.196152,1.732051,3.464102,0,0,-1.732051,3.464102,6.928203,12.124356,10.392305,-1.732051,-6.928203,6.928203,6.928203,5.196152,10.392305,3.464102,-3.464102,auto
